Attendance_ID,Employee #,Date,Log In,Log Out,First Name,Last Name
10017-45446,10017,6/3/2024,9:40 AM,5:24 PM,Selena,De Leon
10017-45447,10017,6/4/2024,9:04 AM,5:32 PM,Selena,De Leon
10017-45448,10017,6/5/2024,8:08 AM,5:06 PM,Selena,De Leon
10017-45449,10017,6/6/2024,10:10 AM,7:33 PM,Selena,De Leon
10017-45450,10017,6/7/2024,9:50 AM,6:23 PM,Selena,De Leon
10017-45453,10017,6/10/2024,9:52 AM,6:35 PM,Selena,De Leon
10017-45454,10017,6/11/2024,9:47 AM,7:03 PM,Selena,De Leon
10017-45455,10017,6/12/2024,9:05 AM,4:27 PM,Selena,De Leon
10017-45456,10017,6/13/2024,9:10 AM,7:57 PM,Selena,De Leon
10017-45457,10017,6/14/2024,9:40 AM,5:06 PM,Selena,De Leon
10017-45460,10017,6/17/2024,9:30 AM,5:12 PM,Selena,De Leon
10017-45461,10017,6/18/2024,10:53 AM,9:03 PM,Selena,De Leon
10017-45462,10017,6/19/2024,8:12 AM,4:41 PM,Selena,De Leon
10017-45463,10017,6/20/2024,9:46 AM,5:55 PM,Selena,De Leon
10017-45464,10017,6/21/2024,9:40 AM,8:09 PM,Selena,De Leon
10017-45467,10017,6/24/2024,8:31 AM,5:04 PM,Selena,De Leon
10017-45468,10017,6/25/2024,8:57 AM,7:38 PM,Selena,De Leon
10017-45469,10017,6/26/2024,8:46 AM,6:05 PM,Selena,De Leon
10017-45470,10017,6/27/2024,9:05 AM,5:00 PM,Selena,De Leon
10017-45471,10017,6/28/2024,9:05 AM,5:22 PM,Selena,De Leon
10017-45474,10017,7/1/2024,8:46 AM,5:10 PM,Selena,De Leon
10017-45475,10017,7/2/2024,8:02 AM,6:00 PM,Selena,De Leon
10017-45476,10017,7/3/2024,10:23 AM,5:30 PM,Selena,De Leon
10017-45477,10017,7/4/2024,10:15 AM,8:24 PM,Selena,De Leon
10017-45478,10017,7/5/2024,8:01 AM,4:56 PM,Selena,De Leon
10017-45481,10017,7/8/2024,9:09 AM,6:10 PM,Selena,De Leon
10017-45482,10017,7/9/2024,8:55 AM,7:09 PM,Selena,De Leon
10017-45483,10017,7/10/2024,8:39 AM,6:37 PM,Selena,De Leon
10017-45484,10017,7/11/2024,10:53 AM,8:21 PM,Selena,De Leon
10017-45485,10017,7/12/2024,8:58 AM,7:20 PM,Selena,De Leon
10017-45488,10017,7/15/2024,9:59 AM,7:16 PM,Selena,De Leon
10017-45489,10017,7/16/2024,9:03 AM,7:25 PM,Selena,De Leon
10017-45490,10017,7/17/2024,8:50 AM,6:16 PM,Selena,De Leon
10017-45491,10017,7/18/2024,8:29 AM,5:02 PM,Selena,De Leon
10017-45492,10017,7/19/2024,9:19 AM,8:14 PM,Selena,De Leon
10017-45495,10017,7/22/2024,9:48 AM,8:45 PM,Selena,De Leon
10017-45496,10017,7/23/2024,10:36 AM,6:03 PM,Selena,De Leon
10017-45497,10017,7/24/2024,8:32 AM,7:07 PM,Selena,De Leon
10017-45498,10017,7/25/2024,8:12 AM,4:26 PM,Selena,De Leon
10017-45499,10017,7/26/2024,9:16 AM,6:23 PM,Selena,De Leon
10017-45502,10017,7/29/2024,8:39 AM,5:57 PM,Selena,De Leon
10017-45503,10017,7/30/2024,9:19 AM,6:48 PM,Selena,De Leon
10017-45504,10017,7/31/2024,8:47 AM,7:46 PM,Selena,De Leon
10017-45505,10017,8/1/2024,10:50 AM,7:10 PM,Selena,De Leon
10017-45506,10017,8/2/2024,9:38 AM,6:11 PM,Selena,De Leon
10017-45509,10017,8/5/2024,8:43 AM,7:12 PM,Selena,De Leon
10017-45510,10017,8/6/2024,9:07 AM,7:46 PM,Selena,De Leon
10017-45511,10017,8/7/2024,8:48 AM,6:23 PM,Selena,De Leon
10017-45512,10017,8/8/2024,10:03 AM,5:39 PM,Selena,De Leon
10017-45513,10017,8/9/2024,9:24 AM,5:00 PM,Selena,De Leon
10017-45516,10017,8/12/2024,9:22 AM,6:51 PM,Selena,De Leon
10017-45517,10017,8/13/2024,9:22 AM,5:19 PM,Selena,De Leon
10017-45518,10017,8/14/2024,9:18 AM,6:48 PM,Selena,De Leon
10017-45519,10017,8/15/2024,8:00 AM,6:25 PM,Selena,De Leon
10017-45520,10017,8/16/2024,8:00 AM,4:58 PM,Selena,De Leon
10017-45523,10017,8/19/2024,10:35 AM,6:11 PM,Selena,De Leon
10017-45524,10017,8/20/2024,9:02 AM,4:55 PM,Selena,De Leon
10017-45525,10017,8/21/2024,8:13 AM,6:07 PM,Selena,De Leon
10017-45526,10017,8/22/2024,10:27 AM,6:04 PM,Selena,De Leon
10017-45527,10017,8/23/2024,8:50 AM,5:44 PM,Selena,De Leon
10017-45530,10017,8/26/2024,8:31 AM,3:46 PM,Selena,De Leon
10017-45531,10017,8/27/2024,8:04 AM,6:45 PM,Selena,De Leon
10017-45532,10017,8/28/2024,8:55 AM,3:57 PM,Selena,De Leon
10017-45533,10017,8/29/2024,10:18 AM,6:49 PM,Selena,De Leon
10017-45534,10017,8/30/2024,8:45 AM,7:19 PM,Selena,De Leon
10017-45537,10017,9/2/2024,10:58 AM,9:45 PM,Selena,De Leon
10017-45538,10017,9/3/2024,8:40 AM,4:31 PM,Selena,De Leon
10017-45539,10017,9/4/2024,8:28 AM,6:38 PM,Selena,De Leon
10017-45540,10017,9/5/2024,8:22 AM,5:27 PM,Selena,De Leon
10017-45541,10017,9/6/2024,9:29 AM,7:14 PM,Selena,De Leon
10017-45544,10017,9/9/2024,9:55 AM,6:43 PM,Selena,De Leon
10017-45545,10017,9/10/2024,8:03 AM,4:26 PM,Selena,De Leon
10017-45546,10017,9/11/2024,8:07 AM,4:39 PM,Selena,De Leon
10017-45547,10017,9/12/2024,9:07 AM,4:44 PM,Selena,De Leon
10017-45548,10017,9/13/2024,8:36 AM,4:49 PM,Selena,De Leon
10017-45551,10017,9/16/2024,8:17 AM,4:58 PM,Selena,De Leon
10017-45552,10017,9/17/2024,10:12 AM,5:16 PM,Selena,De Leon
10017-45553,10017,9/18/2024,8:26 AM,3:51 PM,Selena,De Leon
10017-45554,10017,9/19/2024,10:17 AM,7:32 PM,Selena,De Leon
10017-45555,10017,9/20/2024,9:43 AM,5:14 PM,Selena,De Leon
10017-45558,10017,9/23/2024,10:31 AM,8:47 PM,Selena,De Leon
10017-45559,10017,9/24/2024,9:31 AM,7:18 PM,Selena,De Leon
10017-45560,10017,9/25/2024,10:19 AM,9:13 PM,Selena,De Leon
10017-45561,10017,9/26/2024,10:48 AM,6:58 PM,Selena,De Leon
10017-45562,10017,9/27/2024,8:44 AM,5:55 PM,Selena,De Leon
10017-45565,10017,9/30/2024,9:04 AM,7:35 PM,Selena,De Leon
10017-45566,10017,10/1/2024,8:01 AM,4:52 PM,Selena,De Leon
10017-45567,10017,10/2/2024,8:17 AM,5:45 PM,Selena,De Leon
10017-45568,10017,10/3/2024,9:53 AM,6:23 PM,Selena,De Leon
10017-45569,10017,10/4/2024,10:11 AM,5:48 PM,Selena,De Leon
10017-45572,10017,10/7/2024,10:41 AM,8:15 PM,Selena,De Leon
10017-45573,10017,10/8/2024,8:24 AM,3:30 PM,Selena,De Leon
10017-45574,10017,10/9/2024,9:10 AM,7:46 PM,Selena,De Leon
10017-45575,10017,10/10/2024,10:17 AM,5:36 PM,Selena,De Leon
10017-45576,10017,10/11/2024,9:02 AM,5:44 PM,Selena,De Leon
10017-45579,10017,10/14/2024,9:55 AM,6:31 PM,Selena,De Leon
10017-45580,10017,10/15/2024,10:40 AM,8:11 PM,Selena,De Leon
10017-45581,10017,10/16/2024,10:32 AM,6:49 PM,Selena,De Leon
10017-45582,10017,10/17/2024,10:53 AM,6:02 PM,Selena,De Leon
10017-45583,10017,10/18/2024,10:38 AM,5:56 PM,Selena,De Leon
10017-45586,10017,10/21/2024,9:54 AM,7:13 PM,Selena,De Leon
10017-45587,10017,10/22/2024,9:54 AM,8:07 PM,Selena,De Leon
10017-45588,10017,10/23/2024,10:45 AM,8:40 PM,Selena,De Leon
10017-45589,10017,10/24/2024,8:17 AM,6:55 PM,Selena,De Leon
10017-45590,10017,10/25/2024,10:49 AM,8:05 PM,Selena,De Leon
10017-45593,10017,10/28/2024,10:34 AM,8:41 PM,Selena,De Leon
10017-45594,10017,10/29/2024,10:40 AM,7:03 PM,Selena,De Leon
10017-45595,10017,10/30/2024,10:53 AM,9:46 PM,Selena,De Leon
10017-45596,10017,10/31/2024,10:10 AM,9:03 PM,Selena,De Leon
10017-45597,10017,11/1/2024,10:30 AM,8:22 PM,Selena,De Leon
10017-45600,10017,11/4/2024,9:34 AM,5:48 PM,Selena,De Leon
10017-45601,10017,11/5/2024,8:02 AM,5:19 PM,Selena,De Leon
10017-45602,10017,11/6/2024,8:06 AM,5:06 PM,Selena,De Leon
10017-45603,10017,11/7/2024,9:17 AM,7:46 PM,Selena,De Leon
10017-45604,10017,11/8/2024,9:00 AM,6:03 PM,Selena,De Leon
10017-45607,10017,11/11/2024,8:53 AM,6:09 PM,Selena,De Leon
10017-45608,10017,11/12/2024,9:08 AM,6:28 PM,Selena,De Leon
10017-45609,10017,11/13/2024,10:40 AM,9:16 PM,Selena,De Leon
10017-45610,10017,11/14/2024,8:35 AM,5:13 PM,Selena,De Leon
10017-45611,10017,11/15/2024,8:43 AM,4:23 PM,Selena,De Leon
10017-45614,10017,11/18/2024,9:30 AM,7:55 PM,Selena,De Leon
10017-45615,10017,11/19/2024,10:28 AM,6:34 PM,Selena,De Leon
10017-45616,10017,11/20/2024,10:38 AM,7:22 PM,Selena,De Leon
10017-45617,10017,11/21/2024,10:24 AM,6:55 PM,Selena,De Leon
10017-45618,10017,11/22/2024,10:05 AM,8:46 PM,Selena,De Leon
10017-45621,10017,11/25/2024,9:02 AM,4:34 PM,Selena,De Leon
10017-45622,10017,11/26/2024,10:49 AM,8:47 PM,Selena,De Leon
10017-45623,10017,11/27/2024,10:08 AM,8:35 PM,Selena,De Leon
10017-45624,10017,11/28/2024,8:42 AM,7:15 PM,Selena,De Leon
10017-45625,10017,11/29/2024,9:34 AM,7:20 PM,Selena,De Leon
10017-45628,10017,12/2/2024,8:07 AM,4:58 PM,Selena,De Leon
10017-45629,10017,12/3/2024,10:49 AM,6:14 PM,Selena,De Leon
10017-45630,10017,12/4/2024,8:07 AM,3:09 PM,Selena,De Leon
10017-45631,10017,12/5/2024,10:39 AM,9:09 PM,Selena,De Leon
10017-45632,10017,12/6/2024,9:29 AM,8:08 PM,Selena,De Leon
10017-45635,10017,12/9/2024,8:12 AM,6:56 PM,Selena,De Leon
10017-45636,10017,12/10/2024,9:46 AM,5:32 PM,Selena,De Leon
10017-45637,10017,12/11/2024,8:09 AM,4:02 PM,Selena,De Leon
10017-45638,10017,12/12/2024,8:43 AM,7:31 PM,Selena,De Leon
10017-45639,10017,12/13/2024,10:51 AM,7:12 PM,Selena,De Leon
10017-45642,10017,12/16/2024,10:24 AM,7:09 PM,Selena,De Leon
10017-45643,10017,12/17/2024,9:07 AM,7:05 PM,Selena,De Leon
10017-45644,10017,12/18/2024,9:17 AM,5:23 PM,Selena,De Leon
10017-45645,10017,12/19/2024,10:32 AM,8:08 PM,Selena,De Leon
10017-45646,10017,12/20/2024,8:40 AM,4:22 PM,Selena,De Leon
10017-45649,10017,12/23/2024,10:49 AM,6:33 PM,Selena,De Leon
10017-45650,10017,12/24/2024,9:37 AM,4:58 PM,Selena,De Leon
10017-45651,10017,12/25/2024,9:15 AM,7:40 PM,Selena,De Leon
10017-45652,10017,12/26/2024,10:25 AM,8:53 PM,Selena,De Leon
10017-45653,10017,12/27/2024,8:45 AM,4:06 PM,Selena,De Leon
10017-45656,10017,12/30/2024,9:10 AM,4:29 PM,Selena,De Leon
10017-45657,10017,12/31/2024,8:16 AM,5:43 PM,Selena,De Leon
